,Datetime,Tweet Id,Text,Username
0,2021-08-26 18:47:10+00:00,1430965059895836674,@IgnacioTron7 #NoMasVenezolanos,DieoMauricioXO
1,2021-08-23 03:47:18+00:00,1429651436590223362,"@radiopaulina Pasan ilegalmente por un paso sin vigilancia, se toman territorios y más encima son violentos con nuestros carabineros. #nomasvenezolanos en #Chile  la única persona que he escuchado zanjar el paso es @joseantoniokast",salamancascl
2,2021-08-22 20:29:32+00:00,1429541266845585409,Yo sé que no solo son los venecos pero si los dejan cojer más alas Bogotá la vuelven más insegura que Caracas #Nomasvenezolanos,andersender87
3,2021-08-19 15:30:16+00:00,1428378793044029442,"@UltimaHoraCR @ClaudiaLopez @MigracionCol @PoliciaBogota @Alexenlacalle Este problema se lo debemos y agradecemos a este gobierno, yo creo que estamos ya mamaos de tanto venezolano, es un tema q ya se salió de control, #nomasvenezolanos",CarlosF52994460
4,2021-08-12 00:56:34+00:00,1425622202670518274,@oscarabeja #nomasvenezolanos en Colombia.. que se vayan para su pais a joderle la vida su puto maduro,ceandresss
5,2021-07-24 02:17:29+00:00,1418757198310780938,"@RosaTolerante si , bueno antes no apoyaba a pedro castillo , pero ahora si   pedro castillo le pido que vote a los venezolanos porque aca en peru no habia mucho robo ahora si vote a la mierda de venezolanos que causan terror en la capital y los ronderos los mates enserio #nomasvenezolanos",jazmin52202722
6,2021-07-12 04:06:58+00:00,1414436096306470912,"#DebateAprueboDignidad
#LeyMigratoria
#RecuperemosChile 
#NoMasVenezolanos
#NoMasNarcoMigracion 

Esta claro que con tantos ciudadanos #venezolanos con Documentos #falsos el #Estado esta obligado a #Regular y  #Deportar https://t.co/XEDzisIway",PDesolacion
7,2021-07-01 04:33:38+00:00,1410456537072611330,@kwirk77 @JoseOrtegaT @Polificcion Cubanos y venezolanos! Nuestra economía es tan pequeña que no hay trabajo para tanta gente! Ahora que quieren legalizar a tanto venezolanos el desempleo va a subir! #NoMasVenezolanos #LassoAtender,Gianne1
8,2021-06-30 19:40:29+00:00,1410322366043983880,"#PrimeraLineaAsesina #PetroBastaYa 
#Nomasvenezolanos 👉🏾chavistas https://t.co/5Ccmmul33w",fz16julian
9,2021-06-28 00:34:34+00:00,1409309210421125127,"@Omega77_fin @campesinoecu El pueblo ecuatoriano no sabe la carga social que nos tocará llevar! Toda esta gente que viene es pobre, mendigo, delincuente, sin estudios, vendedores ambulantes... que trae consigo desorden, delincuencia, etc... #NoMasVenezolanos",Gianne1
10,2021-06-25 15:12:09+00:00,1408442899495333891,Existe mucha delincuencia. Por favor #nomasvenezolanos. @LassoGuillermo @CancilleriaEc,Sandrorevelo593
11,2021-05-03 10:27:59+00:00,1389164830423228416,#NoMasUribismo #NoMasPetro #nomasvenezolanos,Gustavo67376488
12,2021-04-30 03:02:05+00:00,1387965453574811652,"Mientras los colombianos protestan pacíficamente, los catrehijueputas venezolanos q el perro de duque patrocina, solo se dedican aprovechar de las marchas para robar y hacer daños materiales al país!
#NoMasVenezolanos
Y no vengan con sus cuentos de xenofobia, a ellos les vale 5!!",flakomilan
13,2021-04-29 17:54:17+00:00,1387827592422731783,"@MigracionCol #nomasvenezolanos FUERON LOS QUE HICIERON DESMANES, ROBARON Y ATACARON A LA POLICÍA. NOS TIENEN AMEDRENTADOS. SERA QUE FUERON CONTRATADOS PARA ESTO @IvanDuque @PoliciaColombia ESTOS DELINCUENTES HACE LO QUE SE LES DA LA GANA",Yoya601
14,2021-04-27 11:42:01+00:00,1387009135707832321,"Progreso gracias a los astronautas #Venezolanos #venezolano
#NoMásVenezolanos
#FueraVenezolanos
#LosBuenosSomosMas
@embajadave_pe
@carlosscull
@jguaido
@leopoldolopez
@AmnistiaOnline
@BancoMundialLAC https://t.co/ZdFHkHXd8n",GeorgioMonreal
15,2021-04-04 13:14:54+00:00,1378697585746137088,"Pobresito. Ahorita sale su embajador @carlosscull a pedir explicaciones de por qué se le pide documentos a este angelito #venezolano
@AmnistiaOnline
@BancoMundialLAC
@Defensoria_Per
#Venezolanos
#VenezolanosEnPerú
#NoMásVenezolanos
#NoEsXenofobia https://t.co/IiMbkqjS0W",GeorgioMonreal
16,2021-03-31 12:07:40+00:00,1377231115606503429,"Los pobres refugiados de #venezuela
@carlosscull
@embajadave_pe
@jguaido
@leopoldolopez
@AmnistiaOnline
@BancoMundialLAC
@Defensoria_Peru a ver si dicen algo.
#NoEsXenofobia
#NoMásVenezolanos
#MalaMigración
#FueraVenezolanos
#VenezolanosEnPerú
#Venezolanos https://t.co/5Ba74VeQds",GeorgioMonreal
17,2021-03-18 14:08:24+00:00,1372550455876849673,#venecos #NoMasPetro #nomasvenezolanos #BogotáElSinaloaColombiano #bogota https://t.co/vJyBq1bUxu,MateAmargo15
18,2021-03-15 21:47:49+00:00,1371578910962487296,"@rcnradio En Chile estamos igual, todas las regalías de la ley, no les pueden hacer ni decir nada, ni pensar en expulsarlos porque vienen los defensores de los DDHH y revierten las expulsiones hechas por la justicia. #NoMasVenezolanos",andreabravos
19,2021-03-15 18:44:56+00:00,1371532885275115522,@paloterapias Señor “presidente” @IvanDuque siga diciendo que nos volvimos  xenofobicos pero vea que esta gente llego fue a hace daños #NoMasVenezolanos,wolfres001
20,2021-03-14 00:46:09+00:00,1370899013713682433,"@lamegafmiqq @KimyKat922 Ahora como si no fuera poco antes teniamos q cuidarnos de los flaites ahora tenemos q cuidarnos de los venezolanos vagos, gracias @sebastianpinera x destruiste el país con esta cultura de exportación.

#NoMasVenezolanos 

@joseantoniokast",Xrizzzz
21,2021-03-12 23:45:06+00:00,1370521262200610816,"Ni Perú, ni Ecuador, ni Panamá, ni argentina, ahora el turno es Colombia no los soportamos son la plaga de LATINOAMERICA #Nomasvenezolanos #Justiciapormanopropia",LOPEZ_0525
22,2021-03-12 23:42:35+00:00,1370520629108219905,"@limoncillo_y Con el tiempo se dará cuenta que la gente va tomar justicia por mano propia ya estamos CANSADOS!! de esa gente, ni Perú , ni Ecuador, ni argentina los soporta!! Ahora el el turno de Colombia #Nomasvenezolanos",LOPEZ_0525
23,2021-03-12 12:52:56+00:00,1370357139563282438,"@NoticiasCaracol La señora tiene razón ha es hora de que le pongan freno a llega y estadía de tanto inmigrante, está trayendo armas desde Venezuela y las están usando acá. Cuando ya se ven cogidos salen llorando cómo está belleza #sialportedearmas #nomasvenezolanos https://t.co/NuChyv7dLl",lajota30
24,2021-03-12 03:25:13+00:00,1370214266314358792,@ELTIEMPO Ahora si es Venezolano!!! #NoMasVenezolanos #carcel,kadangel2010
25,2021-03-12 03:23:23+00:00,1370213808480849927,"A los venezolanos todo se les ofrece, para que tengan con que robarnos, a nosotros los colombianos!!! #aplausos #NoMasVenezolanos",kadangel2010
26,2021-03-12 02:43:53+00:00,1370203864117436416,@BluRadioCo #NoMasVenezolanos #nomasvenecos #FueraVenecos https://t.co/rtDBCAK3tf,Jaramog73
27,2021-03-12 02:38:32+00:00,1370202520459608064,@RevistaSemana Dijo lo que muchos piensan pero les da miedo decir #NoMasVenezolanos,stbanherrera
28,2021-03-12 02:37:23+00:00,1370202231266492416,@JuanDaVelez @GPATTYVT #NoMasVenezolanos #NoMasVenezolanos #NoMasVenezolanos,stbanherrera
29,2021-03-12 02:31:21+00:00,1370200710017613826,@region6policia #NoMasVenezolanos #NoMasVenezolanos #NoMasVenezolanos,stbanherrera
30,2021-03-12 02:27:22+00:00,1370199710263341058,@AlvaroUribeVel #NoMasVenezolanos #NoMasVenezolanos #NoMasVenezolanos,stbanherrera
31,2021-03-12 01:02:38+00:00,1370178385687764995,No queremos más venezolanos que cometan crímenes en nuestra patria #nomasvenezolanos,CarlosACastell4
32,2021-03-11 17:38:40+00:00,1370066655825555462,@NoticiasCaracol #nomasvenezolanos en Bogotá son una plaga en la ciudad está acabando con la paz de los ciudadanos. Solo traen mañas ahora no se puede salir tranquilo. #venezolanosasesinos,SONIAPI18481861
33,2021-03-11 17:36:10+00:00,1370066028076630025,@ClaudiaLopez  ya no podemos vivir tranquilos #nomasvenezolanos,SONIAPI18481861
34,2021-03-11 17:33:19+00:00,1370065311718850565,"@ClaudiaLopez #NomásVenezolanos ya estamos mamados de está plaga, nos están matando.",Lewis64735404
35,2021-03-11 16:16:06+00:00,1370045879047098372,@petrogustavo #Nomásvenezolanos en Colombia. Sufiente guerrilleros hay aquí cómo para que nos vengan a invadir. #NoayudasaloVenezolanos,Lewis64735404
36,2021-03-11 13:52:12+00:00,1370009666776891394,@danilcieroparra @OBJECONCIENCIA @IvanDuque @cristianurrea25 @PoliciaColombia Si pero en todos los países pagan ..acá los venezolanos delinquen los HP jueces los dejan libres y si los deportan se vuelven a entrar ..#nomasvenezolanos,SandraG50892563
37,2021-03-11 13:50:22+00:00,1370009205051187208,"@IvanDuque @PoliciaColombia #NOMASVENEZOLANOS  Estamos cansados de ellos son los jibaros están en todos los delitos, destruyen la ciudad roban, matan y no pasa nada, nos sentimos sitiados en cada esquina hay grupos de esos venecos mirando como robar..eso no es un hecho aislado es una generalidad Hagan algo.",SandraG50892563
38,2021-03-11 13:46:52+00:00,1370008322364035076,@BERNARD17600930 @ClaudiaLopez @Bogota @PoliciaBogota @LuisErnestoGL Nooooo que rabia!!! Por lo menos no lo hirieron los venezolanos no tienen corazón no agradecen el haberlos dejado entrar ..fuera venezolanos delincuentes #Nomasvenezolanos,SandraG50892563
39,2021-03-11 13:44:33+00:00,1370007739141914625,@ClaudiaLopez @FiscaliaCol @FiscaliaCol @IvanDuque  necesitamos medidas urgentes  la mayoría de los venezolanos son delincuentes nos sentimos muy mal y desprotegidos ellos andan a pie en moto armados se hacen los mendigos y solo eatan mirando como asesinar y atracar #nomasvenezolanos  fuera!,SandraG50892563
40,2021-03-11 13:12:30+00:00,1369999673084293123,Gracias héroe! #YoapoyolaPolicianacional #NomasVenezolanos https://t.co/ctgxxy9Fal,dipalihe
41,2021-03-11 11:44:27+00:00,1369977514291036160,"Presidente @IvanDuque por favor revise las cifras de hechos de inseguridad y habrán demasiados venezolanos. Pienso que es hora y con todo respeto, de cerrar fronteras con el país vecino. #NoMasVenezolanos https://t.co/6A1OPH3bPL",fer_crdenas
42,2021-03-11 11:20:01+00:00,1369971367299461122,"Podran decir q es xenofobia y todo lo que quieran, pero debemos reaccionar!!, #nomasvenezolanos, Colombia se respeta!!!, solo vienen a hacer lo que les da la gana.",FerdinnandusEst
43,2021-03-11 04:11:17+00:00,1369863475242164225,"@ClaudiaLopez @PoliciaBogota @SeguridadBOG A pero como el señor duque prefiere darles salud , educación y vivienda gratis . Y a nuestros verdaderos hermanos colombianos del chocó y la guajira los deja morir #nomasvenezolanos",flacobta
44,2021-03-11 00:05:26+00:00,1369801602308206593,"El gobierno @IvanDuque y @mindefensa siguen nacionalizando ciudadanos venezolanos para que voten por el @CeDemocratico. 
Hoy un acto vil y bárbaro esos ciudadanos venezolanos mataron a un policía @PoliciaBogota @PoliciaColombia 
#NOMASVENEZOLANOS #EXPULSIONYA",EsguerraHernan
45,2021-03-07 20:17:05+00:00,1368656972241854469,".....es una extorsión lo que cometen, ya dejemos de prestarle atención a estos tipos y tipas ya que se andan aprovechando de nuestra amabilidad de ayudarles economicamente, esto paso en Milagro parecen q t van atracar entre 2 te envuelven.
#NoMásVenezolanos 
#FueraVenezuela",Dhanny841
46,2021-03-01 17:32:54+00:00,1366441329849479185,@NoticiasCaracol Obviamente son esos venecos hptas!! No les importa ir asesinando y así el otro pig los quiere legalizar nada más para pantallar con los europeos que ni les importa hambrezuela #NoMasVenezolanos en Colombia #Venezuela,ztbanh
47,2021-03-01 06:19:15+00:00,1366271799550435328,"El cerdo de @IvanDuque da entrada y estadía gratis a los Venecos, pero no lo hace por pura solidaridad.

Quiere darles nacionalidad a los vividores del vecino país para que voten por el próximo presidente uribista #nomasvenezolanos #duqueshowsero #UribeGenocida  #duquehipocrita",nicoz2504
48,2021-02-26 03:47:32+00:00,1365146452213854211,"Los. Wns tienen casa en Venezuela, y los Barzas exijen acá..@NicolasMaduro no queremos mas venecos en #Latam #NoMasVenezolanos @PanAmPost_es @JavierOlivares @JMilei @marcodebcn @mvacarezza @carreragonzalo @MunizagaTere https://t.co/LbQHJxiFAT",andreabravos
49,2021-02-26 03:43:54+00:00,1365145537964564482,#NoMasVenezolanos #FueraIlegalesDeChile Barzas sinvergüenzas.. 😠 https://t.co/LbQHJxiFAT,andreabravos
50,2021-02-24 03:24:40+00:00,1364415922249809920,"@PoliciaColombia #nomasvenezolanos nos quitan trabajo. se regalan y ahora son los q más comenten delitos, robos, prostitución, asesinatos, y lo peor desempleo para los",ferpulsarflv
51,2021-02-24 03:21:58+00:00,1364415242269302784,@Lup18107401 @PoliciaColombia #nomasvenezolanos,ferpulsarflv
52,2021-02-22 00:40:46+00:00,1363649900622323719,"@silver69672621 @BrisasDeChile @endycontreras @jaarreaza Tontita, como te explico que en Tu pais se mueren de hambre y Sudamerica sufre las consecuencias. #NoMasVenezolanos",andresromero_31
53,2021-02-21 22:43:12+00:00,1363620315897737218,Así como @carlosscull quiere proteger a sus paisanos igual nosotros los peruanos nos defendemos y además en nuestro país. Es nuestro derecho expulsar a la violencia venezolana. #NoMasVenezolanos #venezolanosenperu,Peru196
54,2021-02-21 21:47:47+00:00,1363606370155716608,"@agtdonald @rickibanez @Chile_2021 @ChilenosSumemo1 @albertoplaza @chechohirane @mvacarezza @MiamiSup @NataliaVelarde8 @OscarMiniet @PordenoneBudoia @arnoldoipinza @Austral111 @VilmaPREZEchev2 @jesuc @mialaraprimera @arielroberts @insomnia_cl @melnicksergio @T13 Y por qué no le sacaron la cresta a ese #InmigranteIlegal??
Por qué opina y arenga en casa ajena, sino fue capaz de defender la propia!!!
#NoMasInmigracionIlegal 
#NoMasVenezolanos 
#NoMasInmigracionIlegal",Olivie08
55,2021-02-21 19:42:04+00:00,1363574731862126594,"Los venezolanos tendrán q pagar todos los actos negativos al Perú. El daño es enorme. Por culpa de PPK tenemos q vivir un stress permanente con esta gente extranjera q nada le debemos. El pueblo actuará
#NoMasVenezolanos #Peru #venezolanosenperu",Peru196
56,2021-02-21 19:33:56+00:00,1363572684416815105,"Hasta cuándo @congresoperu una ley migratoria urgente!
#venezolanosenperu  #NoMasVenezolanos https://t.co/RZN0ApBg7g https://t.co/jUSGge3ZIq",Peru196
57,2021-02-21 16:26:54+00:00,1363525613890469890,"Los venezolanos deben entender que acá nadie los necesito, su aporte no es necesario. Nadie los invito, los q lo hicieron están presos x corruptos. El pueblo los rechaza
#Venezolanos #NoMasVenezolanos #Peru",Peru196
58,2021-02-21 13:15:28+00:00,1363477440992010245,"@meganoticiascl En tiempos del Tata, las organizaciones mundiales webiaron hasta que hubo plebiscito para sacarlo, acá llevan años en peores condiciones que nosotros en ese tiempo y ni la punta de la nariz asoman por allá, tienen a toda Latam colapsada #NoMasVenezolanos",andreabravos
59,2021-02-21 12:43:25+00:00,1363469375790063617,"@T13 #NoMasVenezolanos 
#NoMasVenezolanos",direc_alpaladar
60,2021-02-21 04:14:20+00:00,1363341258366869509,"#elperfildellagarto  ENTIERRA ESTOS ""ALIADOS VIZCA-MORADOS. #NoMasVenezolanos SIN DELINCUENCIA, SIN SICARIOS, CON SEGURIDAD CIUDADANA !!YA!! #KeikoMentirosa",CarlosB78007939
61,2021-02-20 21:17:01+00:00,1363236239550386178,@T13 #NoMasVenezolanos,andreabravos
62,2021-02-20 11:36:46+00:00,1363090214676226049,"#venezolanos queriendo sembrar terror para ""apoderarse"" de zonas peruanas.
La peor migración que puede existir en la actualidad y en toda la historia de la humanidad.
@embajadave_pe
@carlosscull
@jguaido
@leopoldolopez
@AmnistiaOnline
#NoEsXenofobia
#NoMásVenezolanos https://t.co/pYxbJuZ7Ee",GeorgioMonreal
63,2021-02-20 04:39:13+00:00,1362985133154910210,"@RalGuzm17108483 @kondepatula13 Sigue la invasión de Chile y el gobierno inoperante durmiendo
#NoMasVenezolanos 
#NoMasInmigrantes",Jeann_Esco
64,2021-02-20 03:36:06+00:00,1362969247840940034,"@PanAmPost_es quien financia esto? Punta Arenas está en el otro extremo de Chile,caminando no están llegando.. #NoMasVenezolanos https://t.co/lkRj6QXo6S",andreabravos
65,2021-02-20 03:08:43+00:00,1362962358214262790,"Martín Vizcarra el q promovió la llegada de venezolanos es un corrupto. X eso los dejo entrar.
#NoMasVenezolanos",Peru196
66,2021-02-18 19:10:29+00:00,1362479617966243844,Ya iniciaron proceso barrio por barrio para expulsar a ciudadanos venezolanos que vinieron a esconderse y acabar con la tranquilidad de la ciudad. Sin documentos y sin ley porque a ustedes se les olvidó su trabajo! @infopresidencia @PoliciaColombia #NoMasVenezolanos https://t.co/guR4GVbgfX,Cabetico1010
